neighbors,dot,wall,loop,manhatan,path,panic_dist,wall_rate,depth,randomes,probability,Average,Max,Min,WinRate,Time
5,10,6,3,15,3,1,0.1,5,True,0.7,380.4,775,116,0.0,0.0641210042000239
5,10,6,3,15,3,1,0.1,8,True,0.7,305.4,681,18,0.0,0.9166027499999927
5,10,6,3,15,7,1,0.1,3,True,0.7,418.1,850,55,0.0,0.01241044589996818
5,10,6,3,15,7,1,0.1,5,True,0.7,382.8,690,31,0.0,0.0632647000000361
5,10,6,3,15,7,1,0.1,8,True,0.7,308.8,658,52,0.0,1.083459779199984
5,10,6,3,15,10,1,0.1,3,True,0.7,375.0,816,47,0.0,0.011879854100016018
5,10,6,3,15,10,1,0.1,5,True,0.7,340.1,633,106,0.0,0.05291160420001688
5,10,6,3,15,10,1,0.1,8,True,0.7,178.7,498,15,0.0,0.47750264170003903
5,10,2,7,5,3,1,0.1,3,True,0.7,386.6,794,23,0.0,0.008809341599999243
5,10,2,7,5,3,1,0.1,5,True,0.7,426.6,750,75,0.0,0.08029692079999222
5,10,2,7,5,3,1,0.1,8,True,0.7,380.2,683,95,0.0,1.15891865829999
5,10,2,7,5,7,1,0.1,3,True,0.7,293.1,794,15,0.0,0.007464312499996595
5,10,2,7,5,7,1,0.1,5,True,0.7,332.8,672,37,0.0,0.05135884999999689
5,10,2,7,5,7,1,0.1,8,True,0.7,304.7,710,41,0.0,1.034917466700017
5,10,2,7,5,10,1,0.1,3,True,0.7,398.9,853,97,0.0,0.008697391600026094
5,10,2,7,5,10,1,0.1,5,True,0.7,232.8,502,40,0.0,0.03089297080000506
5,10,2,7,5,10,1,0.1,8,True,0.7,295.7,430,87,0.0,0.7372497542000019
5,10,2,7,9,3,1,0.1,3,True,0.7,282.8,726,32,0.0,0.006096641700014516
5,10,2,7,9,3,1,0.1,5,True,0.7,446.5,790,85,0.0,0.0864414124999712
5,10,2,7,9,3,1,0.1,8,True,0.7,390.2,672,145,0.0,1.1092294167000092
5,10,2,7,9,7,1,0.1,3,True,0.7,487.9,872,15,0.0,0.013594258400007674
5,10,2,7,9,7,1,0.1,5,True,0.7,405.8,832,39,0.0,0.06410392920001869
5,10,2,7,9,7,1,0.1,8,True,0.7,207.0,494,35,0.0,1.1588029625000218
5,10,2,7,9,10,1,0.1,3,True,0.7,396.4,883,71,0.0,0.009096212500026013
5,10,2,7,9,10,1,0.1,5,True,0.7,384.5,686,23,0.0,0.08749925830002211
5,10,2,7,9,10,1,0.1,8,True,0.7,238.9,520,55,0.0,0.8103888167000151
5,10,2,7,15,3,1,0.1,3,True,0.7,389.4,906,126,0.0,0.009311933399976624
5,10,2,7,15,3,1,0.1,5,True,0.7,410.2,704,139,0.0,0.06466385000003357
5,10,2,7,15,3,1,0.1,8,True,0.7,323.1,643,13,0.0,1.603762879199985
5,10,2,7,15,7,1,0.1,3,True,0.7,562.3,809,374,0.0,0.014146270899982483
5,10,2,7,15,7,1,0.1,5,True,0.7,430.5,777,63,0.0,0.07559701249997489
5,10,2,7,15,7,1,0.1,8,True,0.7,340.2,493,142,0.0,1.212897833399984
5,10,2,7,15,10,1,0.1,3,True,0.7,502.5,882,135,0.0,0.040311441699986975
5,10,2,7,15,10,1,0.1,5,True,0.7,599.9,854,133,0.0,0.1276136833000237
5,10,2,7,15,10,1,0.1,8,True,0.7,327.1,660,32,0.0,1.06971586249997
5,10,6,7,5,3,1,0.1,3,True,0.7,444.3,895,61,0.0,0.01315401669999119
5,10,6,7,5,3,1,0.1,5,True,0.7,333.8,750,31,0.0,0.04979112500000156
5,10,6,7,5,3,1,0.1,8,True,0.7,389.7,778,98,0.0,1.4381407792000118
5,10,6,7,5,7,1,0.1,3,True,0.7,400.0,871,103,0.0,0.008450200000015683
5,10,6,7,5,7,1,0.1,5,True,0.7,287.2,674,72,0.0,0.043395041600024345
5,10,6,7,5,7,1,0.1,8,True,0.7,420.5,810,24,0.0,1.6847301583999978
5,10,6,7,5,10,1,0.1,3,True,0.7,424.0,778,67,0.0,0.010855175000006056
5,10,6,7,5,10,1,0.1,5,True,0.7,278.6,688,29,0.0,0.039621308400001
5,10,6,7,5,10,1,0.1,8,True,0.7,322.4,865,66,0.0,1.2178180417000022
5,10,6,7,9,3,1,0.1,3,True,0.7,376.7,792,103,0.0,0.015005391700015025
5,10,6,7,9,3,1,0.1,5,True,0.7,364.5,848,29,0.0,0.08430620419999287
5,10,6,7,9,3,1,0.1,8,True,0.7,320.4,695,79,0.0,1.0956302957999924
5,10,6,7,9,7,1,0.1,3,True,0.7,406.0,857,84,0.0,0.012515008299988039
5,10,6,7,9,7,1,0.1,5,True,0.7,335.2,585,138,0.0,0.04959651249996568
5,10,6,7,9,7,1,0.1,8,True,0.7,169.4,342,21,0.0,0.44822230409999975
5,10,6,7,9,10,1,0.1,3,True,0.7,380.4,751,31,0.0,0.009674654199989164
5,10,6,7,9,10,1,0.1,5,True,0.7,328.1,782,40,0.0,0.05203165420002733
5,10,6,7,9,10,1,0.1,8,True,0.7,271.7,465,140,0.0,1.1231614541
5,10,6,7,15,3,1,0.1,3,True,0.7,320.9,746,17,0.0,0.008963995800013436
5,10,6,7,15,3,1,0.1,5,True,0.7,368.0,693,78,0.0,0.07195360830000937
5,10,6,7,15,3,1,0.1,8,True,0.7,395.6,794,23,0.0,1.141347662499993
5,10,6,7,15,7,1,0.1,3,True,0.7,522.7,827,189,0.0,0.01354657080000834
5,10,6,7,15,7,1,0.1,5,True,0.7,301.6,824,53,0.0,0.06271631670001625
5,10,6,7,15,7,1,0.1,8,True,0.7,222.4,508,48,0.0,0.6216382332999728
5,10,6,7,15,10,1,0.1,3,True,0.7,289.3,682,29,0.0,0.00537203750000117
5,10,6,7,15,10,1,0.1,5,True,0.7,419.8,770,101,0.0,0.07346050840001225
5,10,6,7,15,10,1,0.1,8,True,0.7,329.3,674,28,0.0,1.2885004624999965
8,3,2,3,5,3,1,0.1,3,True,0.7,230.1,401,15,0.0,0.005035500000030879
8,3,2,3,5,3,1,0.1,5,True,0.7,434.6,848,80,0.0,0.07153128330000982
8,3,2,3,5,3,1,0.1,8,True,0.7,403.2,838,88,0.0,1.3968818791000104
8,3,2,3,5,7,1,0.1,3,True,0.7,539.7,787,205,0.0,0.013625120799997604
8,3,2,3,5,7,1,0.1,5,True,0.7,279.6,773,62,0.0,0.05723439590001363
8,3,2,3,5,7,1,0.1,8,True,0.7,275.6,552,23,0.0,0.7973755583999719
8,3,2,3,5,10,1,0.1,3,True,0.7,339.3,906,15,0.0,0.007714112500025294
8,3,2,3,5,10,1,0.1,5,True,0.7,407.9,894,170,0.0,0.07731383749996894
8,3,2,3,5,10,1,0.1,8,True,0.7,270.8,814,47,0.0,1.0535636749999866
8,3,2,3,9,3,1,0.1,3,True,0.7,421.5,750,176,0.0,0.010054245900028036
8,3,2,3,9,3,1,0.1,5,True,0.7,249.9,743,27,0.0,0.042338370800007394
8,3,2,3,9,3,1,0.1,8,True,0.7,309.8,670,141,0.0,1.1305043124999883
8,3,2,3,9,7,1,0.1,3,True,0.7,401.7,834,54,0.0,0.010322700000006079
8,3,2,3,9,7,1,0.1,5,True,0.7,325.4,661,40,0.0,0.06245538329999363
8,3,2,3,9,7,1,0.1,8,True,0.7,308.4,777,39,0.0,1.0659069207999892
8,3,2,3,9,10,1,0.1,3,True,0.7,381.3,832,15,0.0,0.009137937500008774
8,3,2,3,9,10,1,0.1,5,True,0.7,488.6,867,105,0.0,0.0844961708000028
8,3,2,3,9,10,1,0.1,8,True,0.7,395.7,702,166,0.0,1.329991520800013
8,3,2,3,15,3,1,0.1,3,True,0.7,353.2,743,55,0.0,0.009652408400006607
8,3,2,3,15,3,1,0.1,5,True,0.7,481.6,778,111,0.0,0.09239909160000934
8,3,2,3,15,3,1,0.1,8,True,0.7,357.0,768,116,0.0,1.6106006667000201
8,3,2,3,15,7,1,0.1,3,True,0.7,496.5,823,304,0.0,0.0107978957999876
8,3,2,3,15,7,1,0.1,5,True,0.7,367.1,708,14,0.0,0.10448974999999336
8,3,2,3,15,7,1,0.1,8,True,0.7,349.0,603,54,0.0,0.9743931999999859
8,3,2,3,15,10,1,0.1,3,True,0.7,484.0,764,144,0.0,0.0121507500000007
8,3,2,3,15,10,1,0.1,5,True,0.7,190.7,507,23,0.0,0.027011225000023842
8,3,2,3,15,10,1,0.1,8,True,0.7,349.9,676,170,0.0,1.3603490125000008
8,3,6,3,5,3,1,0.1,3,True,0.7,244.1,488,21,0.0,0.005830754199996591
8,3,6,3,5,3,1,0.1,5,True,0.7,210.6,548,15,0.0,0.0308105125000111
8,3,6,3,5,3,1,0.1,8,True,0.7,278.5,458,65,0.0,0.8687131333000252
8,3,6,3,5,7,1,0.1,3,True,0.7,474.6,792,94,0.0,0.01401664160002838
8,3,6,3,5,7,1,0.1,5,True,0.7,373.0,740,35,0.0,0.06444103339999856
8,3,6,3,5,7,1,0.1,8,True,0.7,366.0,602,93,0.0,1.1511931958999866
8,3,6,3,5,10,1,0.1,3,True,0.7,243.4,650,66,0.0,0.005196291699985522
8,3,6,3,5,10,1,0.1,5,True,0.7,395.0,696,58,0.0,0.06587989580002614
8,3,6,3,5,10,1,0.1,8,True,0.7,214.7,543,23,0.0,0.6092061249999915
8,3,6,3,9,3,1,0.1,3,True,0.7,322.3,670,77,0.0,0.008210454200025197
8,3,6,3,9,3,1,0.1,5,True,0.7,395.2,599,43,0.0,0.06026987919999556
8,3,6,3,9,3,1,0.1,8,True,0.7,277.0,425,163,0.0,0.6839499167000213
8,3,6,3,9,7,1,0.1,3,True,0.7,417.1,711,107,0.0,0.010592724999969504
8,3,6,3,9,7,1,0.1,5,True,0.7,390.5,687,60,0.0,0.06938128749998214
8,3,6,3,9,7,1,0.1,8,True,0.7,327.5,617,47,0.0,1.5553347374999702
8,3,6,3,9,10,1,0.1,3,True,0.7,365.2,954,47,0.0,0.007836687500002881
8,3,6,3,9,10,1,0.1,5,True,0.7,403.8,767,103,0.0,0.07984905000002981
8,3,6,3,9,10,1,0.1,8,True,0.7,342.4,598,22,0.0,0.9029609457999868
8,3,6,3,15,3,1,0.1,3,True,0.7,373.6,807,102,0.0,0.015522745799989935
8,3,6,3,15,3,1,0.1,5,True,0.7,333.4,759,157,0.0,0.061404091599979435
8,3,6,3,15,3,1,0.1,8,True,0.7,402.3,679,62,0.0,1.7753377666999768
8,3,6,3,15,7,1,0.1,3,True,0.7,421.0,746,174,0.0,0.0120045583999854
8,3,6,3,15,7,1,0.1,5,True,0.7,313.6,815,68,0.0,0.05557332920002409
8,3,6,3,15,7,1,0.1,8,True,0.7,371.1,684,57,0.0,1.2900358417000006
8,3,6,3,15,10,1,0.1,3,True,0.7,406.5,661,192,0.1,0.013136654100026134
8,3,6,3,15,10,1,0.1,5,True,0.7,341.0,677,53,0.0,0.08126673750002737
8,3,6,3,15,10,1,0.1,8,True,0.7,301.0,622,23,0.0,0.8353894791000129
8,3,2,7,5,3,1,0.1,3,True,0.7,347.1,832,47,0.0,0.009283529100002852
8,3,2,7,5,3,1,0.1,5,True,0.7,309.9,655,55,0.0,0.05213065830002961
8,3,2,7,5,3,1,0.1,8,True,0.7,503.6,787,205,0.0,1.7400369124999997
8,3,2,7,5,7,1,0.1,3,True,0.7,252.6,613,15,0.0,0.005347287500035236
8,3,2,7,5,7,1,0.1,5,True,0.7,320.0,799,30,0.0,0.06256441249997806
2,3,2,3,5,3,6,0.2,3,True,0.9,303.2,777,39,0.0,0.0183819916
2,3,2,3,5,3,6,0.2,5,True,0.9,371.8,668,56,0.0,0.1430083417
2,3,2,3,5,3,6,0.2,8,True,0.9,235.6,536,47,0.0,2.5059065083
2,3,2,3,5,7,6,0.2,3,True,0.9,545.5,806,309,0.0,0.02173584169999998
2,3,2,3,5,7,6,0.2,5,True,0.9,397.6,658,69,0.0,0.13270005830000003
2,3,2,3,5,7,6,0.2,8,True,0.9,464.5,699,64,0.0,5.030172933299999
2,3,2,3,5,10,6,0.2,3,True,0.9,381.5,619,102,0.0,0.029531691600000444
2,3,2,3,5,10,6,0.2,5,True,0.9,337.6,677,87,0.0,0.2292702583999997
2,3,2,3,5,10,6,0.2,8,True,0.9,380.0,790,91,0.0,5.643629908300001
2,3,2,3,9,3,6,0.2,3,True,0.9,468.3,739,72,0.0,0.021346699999998008
2,3,2,3,9,3,6,0.2,5,True,0.9,478.0,778,56,0.0,0.14290871249999954
2,3,2,3,9,3,6,0.2,8,True,0.9,393.6,686,87,0.0,3.7595106417000013
2,3,2,3,5,3,6,0.1,3,True,0.9,499.2,949,13,0.0,0.0303255208
2,3,2,3,5,3,6,0.1,5,True,0.9,549.8,827,133,0.0,0.3190035042
2,3,2,3,5,3,6,0.1,8,True,0.9,429.6,810,144,0.0,6.3922243416
2,3,2,3,5,7,6,0.1,3,True,0.9,590.4,798,353,0.0,0.021474041700000158
2,3,2,3,5,7,6,0.1,5,True,0.9,470.2,896,110,0.0,0.2509625166999996
2,3,2,3,5,7,6,0.1,8,True,0.9,502.8,893,213,0.0,9.473164579100002
2,3,2,3,5,10,6,0.1,3,True,0.9,480.1,983,64,0.0,0.020881858299998158
2,3,2,3,5,10,6,0.1,5,True,0.9,641.7,977,95,0.0,0.31022579160000135
2,3,2,3,5,10,6,0.1,8,True,0.9,465.4,914,56,0.0,7.880195920900002
2,3,2,3,9,3,6,0.1,3,True,0.9,458.2,870,56,0.0,0.015986062500002163
2,3,2,3,9,3,6,0.1,5,True,0.9,549.0,936,289,0.0,0.2800793709000004
2,3,2,3,9,3,6,0.1,8,True,0.9,601.6,934,56,0.0,10.8314572
2,3,2,3,9,7,6,0.1,3,True,0.9,643.3,997,104,0.0,0.03340673330000073
2,3,2,3,9,7,6,0.1,5,True,0.9,610.9,979,134,0.0,0.329839954199997
2,3,2,3,9,7,6,0.1,8,True,0.9,403.8,804,25,0.0,6.567142270799996
2,3,2,3,9,10,6,0.1,3,True,0.9,425.0,911,72,0.0,0.014459245900002315
2,3,2,3,9,10,6,0.1,5,True,0.9,517.1,884,72,0.0,0.2425929917000019
2,3,2,3,9,10,6,0.1,8,True,0.9,447.9,848,80,0.0,7.667311391600004
2,3,2,3,15,3,6,0.1,3,True,0.9,505.1,833,112,0.0,0.029225854199995637
2,3,2,3,15,3,6,0.1,5,True,0.9,467.0,941,78,0.1,0.2154700249999962
2,3,2,3,15,3,6,0.1,8,True,0.9,441.6,849,56,0.0,6.412366824999998
2,3,2,3,15,7,6,0.1,3,True,0.9,448.7,858,176,0.0,0.01801305000000184
2,3,2,3,15,7,6,0.1,5,True,0.9,539.7,929,160,0.0,0.2552933625000037
2,3,2,3,15,7,6,0.1,8,True,0.9,584.4,885,183,0.0,8.814279483300004
2,3,2,3,15,10,6,0.1,3,True,0.9,403.0,781,48,0.0,0.02710853749999842
2,3,2,3,15,10,6,0.1,5,True,0.9,441.1,878,40,0.0,0.16996907080000484
2,3,2,3,15,10,6,0.1,8,True,0.9,258.5,763,24,0.0,4.115458558299997
2,3,6,3,5,3,6,0.1,3,True,0.9,659.9,861,343,0.0,0.02929864999999836
2,3,6,3,5,3,6,0.1,5,True,0.9,505.8,802,104,0.0,0.2324793624999984
2,3,6,3,5,3,6,0.1,8,True,0.9,508.0,758,87,0.0,8.952502720899997
2,3,6,3,5,7,6,0.1,3,True,0.9,532.8,864,168,0.0,0.022670704099994055
2,3,6,3,5,7,6,0.1,5,True,0.9,501.1,861,56,0.0,0.20023314170000503
2,3,6,3,5,7,6,0.1,8,True,0.9,455.9,929,214,0.1,8.313702849999993
2,3,6,3,5,10,6,0.1,3,True,0.9,396.2,790,72,0.0,0.015584162500010735
2,3,6,3,5,10,6,0.1,5,True,0.9,429.4,850,96,0.0,0.19388015829999858
2,3,6,3,5,10,6,0.1,8,True,0.9,529.1,898,64,0.0,9.125523920800003
2,3,6,3,9,3,6,0.1,3,True,0.9,635.5,974,245,0.0,0.029172270899994145
2,3,6,3,9,3,6,0.1,5,True,0.9,383.0,847,48,0.0,0.17510528750000276
2,3,6,3,9,3,6,0.1,8,True,0.9,453.2,909,152,0.0,9.798643387499988
2,3,6,3,9,7,6,0.1,3,True,0.9,476.4,894,15,0.0,0.01817698750001
2,3,6,3,9,7,6,0.1,5,True,0.9,471.9,931,40,0.0,0.23903918749999775
2,3,6,3,9,7,6,0.1,8,True,0.9,550.5,883,23,0.0,8.958736633299987
2,3,6,3,9,10,6,0.1,3,True,0.9,485.4,782,168,0.0,0.01866226250001546
2,3,6,3,9,10,6,0.1,5,True,0.9,597.0,911,159,0.0,0.31770012919998863
2,3,6,3,9,10,6,0.1,8,True,0.9,436.2,932,104,0.0,6.634858537499985
2,3,6,3,15,3,6,0.1,3,True,0.9,717.3,947,284,0.0,0.038746508300005186
2,3,6,3,15,3,6,0.1,5,True,0.9,383.2,713,31,0.0,0.1907063375000007
2,3,6,3,15,3,6,0.1,8,True,0.9,444.3,834,55,0.0,7.418673079099994
2,3,6,3,15,7,6,0.1,3,True,0.9,542.0,862,288,0.0,0.0212766499999816
2,3,6,3,15,7,6,0.1,5,True,0.9,488.9,808,96,0.0,0.20068836250000005
2,3,6,3,15,7,6,0.1,8,True,0.9,394.9,939,80,0.0,7.3302430125
2,3,6,3,15,10,6,0.1,3,True,0.9,451.0,804,48,0.0,0.017816370800005643
2,3,6,3,15,10,6,0.1,5,True,0.9,463.6,667,149,0.0,0.19527642919999835
2,3,6,3,15,10,6,0.1,8,True,0.9,481.7,932,56,0.0,7.064929441599998
2,3,2,7,5,3,6,0.1,3,True,0.9,621.4,1008,120,0.1,0.02517207089999829
2,3,2,7,5,3,6,0.1,5,True,0.9,453.3,881,80,0.0,0.1902772958000014
2,3,2,7,5,3,6,0.1,8,True,0.9,493.2,1012,71,0.0,8.513998712500007
2,3,2,7,5,7,6,0.1,3,True,0.9,552.0,979,72,0.1,0.029599870799984274
2,3,2,7,5,7,6,0.1,5,True,0.9,452.1,886,104,0.0,0.19859014160001606
2,3,2,7,5,7,6,0.1,8,True,0.9,410.5,823,53,0.0,6.773940829200001
2,3,2,7,5,10,6,0.1,3,True,0.9,551.6,845,236,0.1,0.02811656250000851
2,3,2,7,5,10,6,0.1,5,True,0.9,564.4,882,324,0.0,0.23816469579999194
2,3,2,7,5,10,6,0.1,8,True,0.9,488.9,913,120,0.0,8.4630633084
2,3,2,7,9,3,6,0.1,3,True,0.9,481.4,993,39,0.0,0.026640075000000252
2,3,2,7,9,3,6,0.1,5,True,0.9,485.4,737,197,0.0,0.18308782920000793
2,3,2,7,9,3,6,0.1,8,True,0.9,386.5,800,88,0.0,6.808908620900001
2,3,2,7,9,7,6,0.1,3,True,0.9,630.6,960,373,0.0,0.02370737910000571
2,3,2,7,9,7,6,0.1,5,True,0.9,531.1,1034,64,0.0,0.2889760208000098
2,3,2,7,9,7,6,0.1,8,True,0.9,541.3,933,72,0.0,9.353719520800018
2,3,2,7,9,10,6,0.1,3,True,0.9,468.5,976,88,0.0,0.01933873750001567
2,3,2,7,9,10,6,0.1,5,True,0.9,488.3,966,56,0.0,0.23076492919999508
2,3,2,7,9,10,6,0.1,8,True,0.9,433.7,840,23,0.0,6.920964216700009
2,3,2,7,15,3,6,0.1,3,True,0.9,480.5,945,158,0.0,0.01729013329997997
2,3,2,7,15,3,6,0.1,5,True,0.9,518.3,905,56,0.1,0.3591413417000012
2,3,2,7,15,3,6,0.1,8,True,0.9,410.0,793,152,0.0,6.906225287500002
2,3,2,7,15,7,6,0.1,3,True,0.9,672.1,964,262,0.1,0.03688147500001833
2,3,2,7,15,7,6,0.1,5,True,0.9,451.2,895,80,0.0,0.3111334749999969
2,3,2,7,15,7,6,0.1,8,True,0.9,556.0,1062,110,0.0,12.23795475830002
2,3,2,7,15,10,6,0.1,3,True,0.9,472.7,960,99,0.0,0.020753883299994412
2,3,2,7,15,10,6,0.1,5,True,0.9,448.5,911,196,0.0,0.25493162919997303
2,3,2,7,15,10,6,0.1,8,True,0.9,491.9,919,118,0.0,7.296339133299989
2,3,6,7,5,3,6,0.1,3,True,0.9,405.1,863,47,0.0,0.015434320900021703
2,3,6,7,5,3,6,0.1,5,True,0.9,319.1,764,47,0.0,0.19968522089998259
2,3,6,7,5,3,6,0.1,8,True,0.9,320.9,663,71,0.0,4.510470899999973
2,3,6,7,5,7,6,0.1,3,True,0.9,474.3,757,180,0.0,0.017725354200001674
2,3,6,7,5,7,6,0.1,5,True,0.9,400.2,762,39,0.0,0.18221946250000656
2,3,6,7,5,7,6,0.1,8,True,0.9,466.2,941,39,0.0,8.439214591700011
2,3,6,7,5,10,6,0.1,3,True,0.9,472.7,852,92,0.0,0.017053745900011564
2,3,6,7,5,10,6,0.1,5,True,0.9,496.2,698,120,0.0,0.1970732125000268
2,3,6,7,5,10,6,0.1,8,True,0.9,419.6,714,32,0.0,5.720973320800022
2,3,6,7,9,3,6,0.1,3,True,0.9,502.2,827,184,0.0,0.022112691700021968
2,3,6,7,9,3,6,0.1,5,True,0.9,380.8,910,63,0.0,0.15527632919997814
2,3,6,7,9,3,6,0.1,8,True,0.9,406.0,843,40,0.0,6.737966749999987
2,3,6,7,9,7,6,0.1,3,True,0.9,579.6,885,103,0.0,0.022218941699975403
2,3,6,7,9,7,6,0.1,5,True,0.9,463.3,889,134,0.1,0.21536912910000866
2,3,6,7,9,7,6,0.1,8,True,0.9,602.1,905,64,0.0,12.089481908299968
2,3,6,7,9,10,6,0.1,3,True,0.9,559.1,867,72,0.0,0.030313270799979364
2,3,6,7,9,10,6,0.1,5,True,0.9,418.0,753,88,0.0,0.1949132415999884
2,3,6,7,9,10,6,0.1,8,True,0.9,536.4,921,214,0.0,10.9422636625
2,3,6,7,15,3,6,0.1,3,True,0.9,414.4,914,71,0.0,0.016112800000018978
2,3,6,7,15,3,6,0.1,5,True,0.9,460.6,853,38,0.0,0.2250147332999859
2,3,6,7,15,3,6,0.1,8,True,0.9,409.4,968,47,0.0,5.825462262499968
2,3,6,7,15,7,6,0.1,3,True,0.9,597.0,843,289,0.0,0.029056420799997797
2,3,6,7,15,7,6,0.1,5,True,0.9,487.5,894,39,0.0,0.20849376669998493
2,3,6,7,15,7,6,0.1,8,True,0.9,588.7,966,187,0.0,9.499834495899995
2,3,6,7,15,10,6,0.1,3,True,0.9,453.7,842,72,0.0,0.01721011670001644
2,3,6,7,15,10,6,0.1,5,True,0.9,564.5,899,48,0.1,0.2628753708000204
2,3,6,7,15,10,6,0.1,8,True,0.9,400.9,800,48,0.0,5.5861419625000055
2,7,2,3,5,3,6,0.1,3,True,0.9,677.4,986,427,0.0,0.03209004999998797
2,7,2,3,5,3,6,0.1,5,True,0.9,620.1,951,276,0.0,0.29217604169998596
2,7,2,3,5,3,6,0.1,8,True,0.9,433.8,794,56,0.0,8.336354620800012
2,7,2,3,5,7,6,0.1,3,True,0.9,629.2,940,64,0.0,0.024433079199980057
2,7,2,3,5,7,6,0.1,5,True,0.9,569.2,826,192,0.0,0.30453542919999566
2,7,2,3,5,7,6,0.1,8,True,0.9,439.5,966,96,0.0,7.820683254200003
2,7,2,3,5,10,6,0.1,3,True,0.9,542.0,938,125,0.0,0.025791595800001232
2,7,2,3,5,10,6,0.1,5,True,0.9,533.9,879,47,0.0,0.25490532079998046
2,7,2,3,5,10,6,0.1,8,True,0.9,515.9,1000,38,0.0,8.689370316700025
2,7,2,3,9,3,6,0.1,3,True,0.9,467.8,979,56,0.0,0.01743951250000464
2,7,2,3,9,3,6,0.1,5,True,0.9,545.7,897,123,0.0,0.2503511290999995
2,7,2,3,9,3,6,0.1,8,True,0.9,533.7,825,191,0.0,10.398468529199999
2,7,2,3,9,7,6,0.1,3,True,0.9,513.6,915,189,0.0,0.022391766600003395
2,7,2,3,9,7,6,0.1,5,True,0.9,419.9,778,15,0.0,0.18230160420002903
2,7,2,3,9,7,6,0.1,8,True,0.9,454.3,883,15,0.0,8.727167595799983
2,7,2,3,9,10,6,0.1,3,True,0.9,648.1,915,311,0.0,0.027791683300029034
2,7,2,3,9,10,6,0.1,5,True,0.9,536.5,807,174,0.0,0.3488693667000007
2,7,2,3,9,10,6,0.1,8,True,0.9,555.5,854,96,0.0,8.939573370900007
2,7,2,3,15,3,6,0.1,3,True,0.9,636.1,924,88,0.0,0.026002979200029586
2,7,2,3,15,3,6,0.1,5,True,0.9,568.3,953,56,0.0,0.27712709580000594
2,7,2,3,15,3,6,0.1,8,True,0.9,506.6,962,95,0.0,9.61110665000001
2,7,2,3,15,7,6,0.1,3,True,0.9,534.2,951,168,0.0,0.02332937079995645
2,7,2,3,15,7,6,0.1,5,True,0.9,444.9,880,56,0.0,0.21880097090001982
2,7,2,3,15,7,6,0.1,8,True,0.9,427.8,920,139,0.0,7.413881537499992
2,7,2,3,15,10,6,0.1,3,True,0.9,582.1,957,271,0.0,0.030938870800036967
2,7,2,3,15,10,6,0.1,5,True,0.9,613.2,935,64,0.0,0.28856944580002164
2,7,2,3,15,10,6,0.1,8,True,0.9,591.0,901,356,0.0,9.480761495900015
2,7,6,3,5,3,6,0.1,3,True,0.9,426.6,905,68,0.0,0.02215302919998976
2,7,6,3,5,3,6,0.1,5,True,0.9,618.4,970,24,0.0,0.2897920707999674
2,7,6,3,5,3,6,0.1,8,True,0.9,473.4,862,76,0.0,8.0327799917
2,7,6,3,5,7,6,0.1,3,True,0.9,535.1,890,258,0.0,0.024426316599965504
2,7,6,3,5,7,6,0.1,5,True,0.9,575.0,926,55,0.0,0.37775804590000917
2,7,6,3,5,7,6,0.1,8,True,0.9,430.3,846,103,0.0,6.5246963582999795
2,7,6,3,5,10,6,0.1,3,True,0.9,491.2,937,80,0.0,0.019923337499994885
2,7,6,3,5,10,6,0.1,5,True,0.9,454.4,797,55,0.0,0.2731852166999943
2,7,6,3,5,10,6,0.1,8,True,0.9,505.4,839,215,0.0,7.6192387750000306
2,7,6,3,9,3,6,0.1,3,True,0.9,618.6,1020,150,0.0,0.032281562499974825
2,7,6,3,9,3,6,0.1,5,True,0.9,415.2,949,111,0.0,0.23666633749999164
2,7,6,3,9,3,6,0.1,8,True,0.9,396.0,1062,135,0.0,7.075611004199982
2,7,6,3,9,7,6,0.1,3,True,0.9,505.8,861,129,0.0,0.029423716700011936
2,7,6,3,9,7,6,0.1,5,True,0.9,532.4,974,120,0.0,0.25565666249999597
2,7,6,3,9,7,6,0.1,8,True,0.9,421.2,822,56,0.0,7.940345758300009
2,7,6,3,9,10,6,0.1,3,True,0.9,548.6,899,174,0.0,0.021649654199973157
2,7,6,3,9,10,6,0.1,5,True,0.9,495.7,754,160,0.0,0.19311079580002116
2,7,6,3,9,10,6,0.1,8,True,0.9,506.8,828,127,0.0,8.254305670800022
2,7,6,3,15,3,6,0.1,3,True,0.9,579.0,803,282,0.0,0.021958449999965525
2,7,6,3,15,3,6,0.1,5,True,0.9,562.4,834,312,0.0,0.24284697920002146
2,7,6,3,15,3,6,0.1,8,True,0.9,522.2,793,104,0.0,8.332199870900059
2,7,6,3,15,7,6,0.1,3,True,0.9,602.5,926,260,0.0,0.03200310420006645
2,7,6,3,15,7,6,0.1,5,True,0.9,420.9,785,55,0.0,0.24063739999992323
2,7,6,3,15,7,6,0.1,8,True,0.9,312.3,853,110,0.0,4.735355662500024
2,7,6,3,15,10,6,0.1,3,True,0.9,585.9,905,264,0.0,0.023671733399987717
2,7,6,3,15,10,6,0.1,5,True,0.9,564.9,935,107,0.0,0.3038539250000213
2,7,6,3,15,10,6,0.1,8,True,0.9,453.3,956,104,0.0,11.281132295900079
2,7,2,7,5,3,6,0.1,3,True,0.9,596.1,1019,80,0.0,0.027251833300033466
2,7,2,7,5,3,6,0.1,5,True,0.9,444.2,917,39,0.0,0.2065096999999696
2,7,2,7,5,3,6,0.1,8,True,0.9,394.0,674,248,0.0,7.0071522792
